ProjectID,MonthStart,BudgetEUR,ActualEUR,CommittedEUR,EAC_EUR,CostDriver,Currency
PRJ00040,2026-07-01,1339669,1571309,3560794,25829456,FX/Imports,EUR
PRJ00040,2026-08-01,1185397,1407223,2971042,25870924,FX/Imports,EUR
PRJ00040,2026-09-01,987855,1098454,1900777,25951357,FX/Imports,EUR
PRJ00040,2026-10-01,743971,828038,1058449,26013664,FX/Imports,EUR
PRJ00040,2026-11-01,450675,444279,514501,25970831,FX/Imports,EUR
PRJ00040,2026-12-01,104897,126585,126585,25989066,FX/Imports,EUR
PRJ00041,2023-12-01,1430,1935,28150788,55644884,Contractor Claims,EUR
PRJ00041,2024-01-01,19274,29499,21360317,50938826,Contractor Claims,EUR
PRJ00041,2024-02-01,56142,56325,23855450,50737992,Contractor Claims,EUR
PRJ00041,2024-03-01,110286,133780,28624947,50798065,Contractor Claims,EUR
PRJ00041,2024-04-01,179955,103102,21712942,52222509,Contractor Claims,EUR
PRJ00041,2024-05-01,263402,286455,27104279,50849217,Contractor Claims,EUR
PRJ00041,2024-06-01,358877,513422,27090222,49865954,Contractor Claims,EUR
PRJ00041,2024-07-01,464632,518732,30456286,53640491,Contractor Claims,EUR
PRJ00041,2024-08-01,578917,631921,27771550,49412062,Contractor Claims,EUR
PRJ00041,2024-09-01,699983,1123079,33097137,54185667,Contractor Claims,EUR
PRJ00041,2024-10-01,826083,1096783,27057598,52974383,Contractor Claims,EUR
PRJ00041,2024-11-01,955466,1236539,18459063,52581899,Contractor Claims,EUR
PRJ00041,2024-12-01,1086383,907003,16826979,54239193,Contractor Claims,EUR
PRJ00041,2025-01-01,1217087,414625,24909921,51463161,Contractor Claims,EUR
PRJ00041,2025-02-01,1345827,1605319,20429293,53898376,Contractor Claims,EUR
PRJ00041,2025-03-01,1470856,1590987,22702005,51889021,Contractor Claims,EUR
PRJ00041,2025-04-01,1590424,2084394,25993093,52054554,Contractor Claims,EUR
PRJ00041,2025-05-01,1702781,1903203,19726110,53422046,Contractor Claims,EUR
PRJ00041,2025-06-01,1806180,1974915,21938876,53471929,Contractor Claims,EUR
PRJ00041,2025-07-01,1898871,2068391,19170291,53474297,Contractor Claims,EUR
PRJ00041,2025-08-01,1979106,1473298,15712258,50391105,Contractor Claims,EUR
PRJ00041,2025-09-01,2045134,1067688,16255439,48261471,Contractor Claims,EUR
PRJ00041,2025-10-01,2095209,1701700,14616029,48194540,Contractor Claims,EUR
PRJ00041,2025-11-01,2127579,1588374,14542752,47041501,Contractor Claims,EUR
PRJ00041,2025-12-01,2140498,2282092,14634780,46828228,Contractor Claims,EUR
PRJ00041,2026-01-01,2132215,1249848,8153094,45798251,Contractor Claims,EUR
PRJ00041,2026-02-01,2100982,1966706,12302580,44192389,Contractor Claims,EUR
PRJ00041,2026-03-01,2045049,3401873,11403661,45962754,Contractor Claims,EUR
PRJ00041,2026-04-01,1962669,2075422,7052586,45517576,Contractor Claims,EUR
PRJ00041,2026-05-01,1852091,2027183,7029490,45573253,Contractor Claims,EUR
PRJ00041,2026-06-01,1711567,1856516,4048860,45590186,Contractor Claims,EUR
PRJ00041,2026-07-01,1539349,1761156,4384366,45588752,Contractor Claims,EUR
PRJ00041,2026-08-01,1333686,1228063,2284867,45080553,Contractor Claims,EUR
PRJ00041,2026-09-01,1092831,1125681,2057698,44836844,Contractor Claims,EUR
PRJ00041,2026-10-01,815034,746657,1226323,44586153,Contractor Claims,EUR
PRJ00041,2026-11-01,498546,313355,406009,44317517,Contractor Claims,EUR
PRJ00041,2026-12-01,141619,203182,203182,44349201,Contractor Claims,EUR
PRJ00042,2026-04-01,2486,2583,7733149,18884722,Productivity Delay,EUR
PRJ00042,2026-05-01,382515,419203,12320012,17832265,Productivity Delay,EUR
PRJ00042,2026-06-01,1216702,1479354,12232319,19012250,Productivity Delay,EUR
PRJ00042,2026-07-01,2228028,2389730,10832052,18232127,Productivity Delay,EUR
PRJ00042,2026-08-01,3139478,3309756,9151386,19061158,Productivity Delay,EUR
PRJ00042,2026-09-01,3674034,3883355,7190435,18130137,Productivity Delay,EUR
PRJ00042,2026-10-01,3554677,3357330,5152089,17711846,Productivity Delay,EUR
PRJ00042,2026-11-01,2504392,2529535,2713612,17616117,Productivity Delay,EUR
PRJ00042,2026-12-01,246160,254554,254554,17625400,Productivity Delay,EUR
PRJ00043,2026-04-01,4192,4100,20757613,32258799,Risk Realised,EUR
PRJ00043,2026-05-01,644943,685322,13276922,32618030,Risk Realised,EUR
PRJ00043,2026-06-01,2051429,1873654,21252635,31834689,Risk Realised,EUR
PRJ00043,2026-07-01,3756584,4737468,20485216,31019405,Risk Realised,EUR
PRJ00043,2026-08-01,5293341,5784524,15978893,31036664,Risk Realised,EUR
PRJ00043,2026-09-01,6194633,7370008,13419541,32335392,Risk Realised,EUR
PRJ00043,2026-10-01,5993391,6216221,8960700,31779392,Risk Realised,EUR
PRJ00043,2026-11-01,4222549,5221436,5527075,32324685,Risk Realised,EUR
PRJ00043,2026-12-01,415040,453967,453967,32346700,Risk Realised,EUR
PRJ00044,2024-04-01,1161,1353,24308542,35888606,Scope Change,EUR
PRJ00044,2024-05-01,18570,22779,24822292,35725705,Scope Change,EUR
PRJ00044,2024-06-01,55297,57178,22509926,35961076,Scope Change,EUR
PRJ00044,2024-07-01,109322,126755,19436757,36148422,Scope Change,EUR
PRJ00044,2024-08-01,178623,189472,17740516,36316866,Scope Change,EUR
PRJ00044,2024-09-01,261179,288656,17660259,36319978,Scope Change,EUR
PRJ00044,2024-10-01,354968,406526,17098748,35411129,Scope Change,EUR
PRJ00044,2024-11-01,457970,453189,18839799,35510513,Scope Change,EUR
PRJ00044,2024-12-01,568163,562539,19986871,35128552,Scope Change,EUR
PRJ00044,2025-01-01,683526,817086,13770688,36499625,Scope Change,EUR
PRJ00044,2025-02-01,802037,822481,20955288,34624662,Scope Change,EUR
PRJ00044,2025-03-01,921676,1143584,14428263,37415887,Scope Change,EUR
PRJ00044,2025-04-01,1040422,941312,20241251,35477521,Scope Change,EUR
PRJ00044,2025-05-01,1156252,1390842,17382930,35563962,Scope Change,EUR
PRJ00044,2025-06-01,1267146,1395010,18622532,35390776,Scope Change,EUR
PRJ00044,2025-07-01,1371083,1494079,14747576,36182975,Scope Change,EUR
PRJ00044,2025-08-01,1466041,1636411,15698353,35567151,Scope Change,EUR
PRJ00044,2025-09-01,1549999,1458475,9325802,34940779,Scope Change,EUR
PRJ00044,2025-10-01,1620936,1983099,16233288,35896551,Scope Change,EUR
PRJ00044,2025-11-01,1676831,1765146,14808789,34947822,Scope Change,EUR
PRJ00044,2025-12-01,1715662,1729784,10914981,35536754,Scope Change,EUR
PRJ00044,2026-01-01,1735409,2322151,9228595,34866938,Scope Change,EUR
PRJ00044,2026-02-01,1734049,1840907,7066599,35876525,Scope Change,EUR
PRJ00044,2026-03-01,1709562,1718109,8497960,34964439,Scope Change,EUR
PRJ00044,2026-04-01,1659926,1974351,7535952,34984002,Scope Change,EUR
PRJ00044,2026-05-01,1583121,1787316,5445624,35245261,Scope Change,EUR
PRJ00044,2026-06-01,1477125,1788934,5070350,35371126,Scope Change,EUR
PRJ00044,2026-07-01,1339917,1486203,3219344,35463318,Scope Change,EUR
PRJ00044,2026-08-01,1169475,1409293,2542592,35429546,Scope Change,EUR
PRJ00044,2026-09-01,963779,1277749,1936289,35732758,Scope Change,EUR
PRJ00044,2026-10-01,720806,732798,1051003,35638393,Scope Change,EUR
PRJ00044,2026-11-01,438537,460255,507845,35612884,Scope Change,EUR
PRJ00044,2026-12-01,114949,106180,106180,35590000,Scope Change,EUR
PRJ00045,2025-10-01,675,759,4471157,9063895,Risk Realised,EUR
PRJ00045,2025-11-01,40164,43859,3979794,9024527,Risk Realised,EUR
PRJ00045,2025-12-01,130457,126449,5948698,9588532,Risk Realised,EUR
PRJ00045,2026-01-01,257516,262974,6385894,9000958,Risk Realised,EUR
PRJ00045,2026-02-01,407304,435540,5316624,8975023,Risk Realised,EUR
PRJ00045,2026-03-01,565783,522716,4553988,9026710,Risk Realised,EUR
PRJ00045,2026-04-01,718913,726653,3525810,8868631,Risk Realised,EUR
PRJ00045,2026-05-01,852658,988116,3595880,8726537,Risk Realised,EUR
PRJ00045,2026-06-01,952978,987859,3871191,8761816,Risk Realised,EUR
PRJ00045,2026-07-01,1005836,1008822,2953205,8719432,Risk Realised,EUR
PRJ00045,2026-08-01,997194,1204626,2463541,8736849,Risk Realised,EUR
PRJ00045,2026-09-01,913012,1029967,1543355,8743381,Risk Realised,EUR
PRJ00045,2026-10-01,739254,861820,1282802,8809622,Risk Realised,EUR
PRJ00045,2026-11-01,461881,463915,502646,8738493,Risk Realised,EUR
PRJ00045,2026-12-01,66855,70800,70800,8734874,Risk Realised,EUR
PRJ00046,2024-05-01,430,554,4803396,11886171,Scope Change,EUR
PRJ00046,2024-06-01,7211,9200,7193653,13146588,Scope Change,EUR
PRJ00046,2024-07-01,21591,24912,6699279,12831333,Scope Change,EUR
PRJ00046,2024-08-01,42748,47211,7695601,13372929,Scope Change,EUR
PRJ00046,2024-09-01,69859,82160,5382645,13151112,Scope Change,EUR
PRJ00046,2024-10-01,102098,120789,7026341,12791503,Scope Change,EUR
PRJ00046,2024-11-01,138643,146406,8923112,12737115,Scope Change,EUR
PRJ00046,2024-12-01,178671,192758,8102281,13235071,Scope Change,EUR
PRJ00046,2025-01-01,221356,317694,7352345,12777143,Scope Change,EUR
PRJ00046,2025-02-01,265877,280754,5978123,12923068,Scope Change,EUR
PRJ00046,2025-03-01,311409,371733,5136535,12493331,Scope Change,EUR
PRJ00046,2025-04-01,357129,372634,4296178,13230770,Scope Change,EUR
PRJ00046,2025-05-01,402213,436932,4487562,12849620,Scope Change,EUR
PRJ00046,2025-06-01,445837,445209,6195750,12828072,Scope Change,EUR
PRJ00046,2025-07-01,487178,486623,4189220,13024229,Scope Change,EUR
PRJ00046,2025-08-01,525413,613638,4867222,12994004,Scope Change,EUR
PRJ00046,2025-09-01,559717,646368,4111933,12558327,Scope Change,EUR
PRJ00046,2025-10-01,589267,767487,4344478,13280820,Scope Change,EUR
PRJ00046,2025-11-01,613240,676319,3510021,12778908,Scope Change,EUR
PRJ00046,2025-12-01,630811,704683,3710245,13083880,Scope Change,EUR
PRJ00046,2026-01-01,641158,702249,2746546,12739065,Scope Change,EUR
PRJ00046,2026-02-01,643456,638953,3558611,12479072,Scope Change,EUR
PRJ00046,2026-03-01,636882,741857,3372788,12720113,Scope Change,EUR
PRJ00046,2026-04-01,620613,671125,2310581,12718724,Scope Change,EUR
PRJ00046,2026-05-01,593824,559433,2200169,12629894,Scope Change,EUR
PRJ00046,2026-06-01,555693,678948,2070654,12672172,Scope Change,EUR
PRJ00046,2026-07-01,505395,523997,1403103,12662353,Scope Change,EUR
PRJ00046,2026-08-01,442108,502396,1167121,12652833,Scope Change,EUR
PRJ00046,2026-09-01,365006,416207,662804,12690901,Scope Change,EUR
PRJ00046,2026-10-01,273267,306913,433376,12733641,Scope Change,EUR
PRJ00046,2026-11-01,166068,164328,190285,12698628,Scope Change,EUR
PRJ00046,2026-12-01,42584,53382,53382,12703853,Scope Change,EUR
PRJ00047,2024-12-01,2383,2404,19656514,54446587,Productivity Delay,EUR
PRJ00047,2025-01-01,59026,65422,28430769,56874707,Productivity Delay,EUR
PRJ00047,2025-02-01,183685,250399,36838271,56589662,Productivity Delay,EUR
PRJ00047,2025-03-01,366527,355271,26606392,53453374,Productivity Delay,EUR
PRJ00047,2025-04-01,597722,538599,31133253,53200495,Productivity Delay,EUR
PRJ00047,2025-05-01,867439,898428,27940301,52184487,Productivity Delay,EUR
PRJ00047,2025-06-01,1165846,1435702,23290812,53219308,Productivity Delay,EUR
PRJ00047,2025-07-01,1483113,1462409,34463629,55993042,Productivity Delay,EUR
PRJ00047,2025-08-01,1809409,1991032,32742119,52379068,Productivity Delay,EUR
PRJ00047,2025-09-01,2134902,2447978,27642932,54522435,Productivity Delay,EUR
PRJ00047,2025-10-01,2449762,3568917,25134657,56130422,Productivity Delay,EUR
PRJ00047,2025-11-01,2744156,3359826,30819195,56300381,Productivity Delay,EUR
PRJ00047,2025-12-01,3008255,2662474,23013104,55971936,Productivity Delay,EUR
PRJ00047,2026-01-01,3232228,2055247,21585892,55314139,Productivity Delay,EUR
PRJ00047,2026-02-01,3406242,3673365,18724031,52529078,Productivity Delay,EUR
PRJ00047,2026-03-01,3520468,3227308,12512078,51746024,Productivity Delay,EUR
PRJ00047,2026-04-01,3565073,3416005,15417360,51448273,Productivity Delay,EUR
PRJ00047,2026-05-01,3530228,3042200,14718149,50954182,Productivity Delay,EUR
PRJ00047,2026-06-01,3406100,3251141,11394285,50391226,Productivity Delay,EUR
PRJ00047,2026-07-01,3182860,3026048,7845344,49915166,Productivity Delay,EUR
PRJ00047,2026-08-01,2850675,2930873,7151539,49833556,Productivity Delay,EUR
PRJ00047,2026-09-01,2399714,2214572,4491957,49413412,Productivity Delay,EUR
PRJ00047,2026-10-01,1820148,1664460,2299476,49025053,Productivity Delay,EUR
PRJ00047,2026-11-01,1102144,1267656,1408813,49065051,Productivity Delay,EUR
PRJ00047,2026-12-01,235871,247551,247551,49055286,Productivity Delay,EUR
PRJ00048,2024-08-01,1188,1151,12426449,34550407,Design Rework,EUR
PRJ00048,2024-09-01,23209,27438,14693174,34651025,Design Rework,EUR
PRJ00048,2024-10-01,70662,64418,19908693,34272312,Design Rework,EUR
PRJ00048,2024-11-01,140462,102565,13668265,34161665,Design Rework,EUR
PRJ00048,2024-12-01,229520,270444,21412624,33286825,Design Rework,EUR
PRJ00048,2025-01-01,334750,405047,18743696,33412902,Design Rework,EUR
PRJ00048,2025-02-01,453064,568119,13113600,33487614,Design Rework,EUR
PRJ00048,2025-03-01,581375,406243,16081372,34437058,Design Rework,EUR
PRJ00048,2025-04-01,716595,1061001,21115410,34213701,Design Rework,EUR
PRJ00048,2025-05-01,855638,790466,14053452,33213369,Design Rework,EUR
PRJ00048,2025-06-01,995416,764572,17332590,33258651,Design Rework,EUR
PRJ00048,2025-07-01,1132841,1559869,18613978,34516949,Design Rework,EUR
PRJ00048,2025-08-01,1264828,1859357,14790423,31480554,Design Rework,EUR
PRJ00048,2025-09-01,1388287,1354310,9925640,33433260,Design Rework,EUR
PRJ00048,2025-10-01,1500132,1230884,9805591,32988913,Design Rework,EUR
PRJ00048,2025-11-01,1597276,1920748,11677351,32625865,Design Rework,EUR
PRJ00048,2025-12-01,1676632,1124677,12578451,31337447,Design Rework,EUR
PRJ00048,2026-01-01,1735112,3182980,12215456,32907270,Design Rework,EUR
PRJ00048,2026-02-01,1769628,1346290,10383461,32114272,Design Rework,EUR
PRJ00048,2026-03-01,1777094,2091117,6776366,32465708,Design Rework,EUR
PRJ00048,2026-04-01,1754423,1792744,7017262,31915595,Design Rework,EUR
PRJ00048,2026-05-01,1698526,1349381,6693081,31474435,Design Rework,EUR
PRJ00048,2026-06-01,1606318,1268406,5010336,31121006,Design Rework,EUR
PRJ00048,2026-07-01,1474710,2076196,4016119,31010435,Design Rework,EUR
PRJ00048,2026-08-01,1300615,1534765,2785416,31220130,Design Rework,EUR
PRJ00048,2026-09-01,1080946,931175,1952866,30768188,Design Rework,EUR
PRJ00048,2026-10-01,812616,733178,992545,30498815,Design Rework,EUR
PRJ00048,2026-11-01,492537,406949,481270,30368225,Design Rework,EUR
PRJ00048,2026-12-01,117622,156903,156903,30381394,Design Rework,EUR
PRJ00049,2023-06-01,703,783,12456061,20106105,Productivity Delay,EUR
PRJ00049,2023-07-01,11238,10609,8876926,21884693,Productivity Delay,EUR
PRJ00049,2023-08-01,33463,35765,14152488,20494531,Productivity Delay,EUR
PRJ00049,2023-09-01,66157,72070,13511611,20749636,Productivity Delay,EUR
PRJ00049,2023-10-01,108094,111980,11200341,19628380,Productivity Delay,EUR
PRJ00049,2023-11-01,158053,162317,10782978,21015952,Productivity Delay,EUR
PRJ00049,2023-12-01,214810,245878,11238522,21513585,Productivity Delay,EUR
PRJ00049,2024-01-01,277142,296120,10118700,21100471,Productivity Delay,EUR
PRJ00049,2024-02-01,343825,428809,10268055,20334320,Productivity Delay,EUR
PRJ00049,2024-03-01,413638,405950,12321053,21285394,Productivity Delay,EUR
PRJ00049,2024-04-01,485355,530490,10386836,20770052,Productivity Delay,EUR
PRJ00049,2024-05-01,557755,531737,7717087,20933879,Productivity Delay,EUR
PRJ00049,2024-06-01,629614,705883,11586720,21067382,Productivity Delay,EUR
PRJ00049,2024-07-01,699709,652823,10941979,20069889,Productivity Delay,EUR
PRJ00049,2024-08-01,766817,828363,9122289,20811491,Productivity Delay,EUR
PRJ00049,2024-09-01,829715,974057,8842716,20978243,Productivity Delay,EUR
PRJ00049,2024-10-01,887179,936380,8977646,20623382,Productivity Delay,EUR
PRJ00049,2024-11-01,937987,887317,6647925,20278863,Productivity Delay,EUR
PRJ00049,2024-12-01,980914,1127300,6520750,20566141,Productivity Delay,EUR
PRJ00049,2025-01-01,1014739,1103855,6233033,21194361,Productivity Delay,EUR
PRJ00049,2025-02-01,1038238,1080859,7960023,20715465,Productivity Delay,EUR
PRJ00049,2025-03-01,1050188,995981,6077535,20483377,Productivity Delay,EUR
PRJ00049,2025-04-01,1049365,924398,5190227,20067635,Productivity Delay,EUR
PRJ00049,2025-05-01,1034546,1330859,5016804,20696623,Productivity Delay,EUR
PRJ00049,2025-06-01,1004509,994279,2932376,20500509,Productivity Delay,EUR
PRJ00049,2025-07-01,958030,906049,3247687,20257218,Productivity Delay,EUR
PRJ00049,2025-08-01,893887,968114,2360969,20266277,Productivity Delay,EUR
PRJ00049,2025-09-01,810855,764717,2125232,20144012,Productivity Delay,EUR
PRJ00049,2025-10-01,707711,780114,1420214,20265038,Productivity Delay,EUR
PRJ00049,2025-11-01,583233,695134,1046785,20270778,Productivity Delay,EUR
PRJ00049,2025-12-01,436198,409557,546202,20262800,Productivity Delay,EUR
PRJ00049,2026-01-01,265382,270326,308858,20239530,Productivity Delay,EUR
PRJ00049,2026-02-01,69562,76187,76187,20245059,Productivity Delay,EUR
PRJ00050,2025-03-01,3267,3744,34007347,65171713,Contractor Claims,EUR
PRJ00050,2025-04-01,99976,128279,26014876,67957761,Contractor Claims,EUR
PRJ00050,2025-05-01,316001,333676,25634895,64072158,Contractor Claims,EUR
PRJ00050,2025-06-01,631215,447455,46059635,67200524,Contractor Claims,EUR
PRJ00050,2025-07-01,1025495,1457509,25945926,66410607,Contractor Claims,EUR
PRJ00050,2025-08-01,1478713,962389,36792878,67301111,Contractor Claims,EUR
PRJ00050,2025-09-01,1970745,2000999,43463103,65837999,Contractor Claims,EUR
PRJ00050,2025-10-01,2481465,3305011,41179876,68087886,Contractor Claims,EUR
PRJ00050,2025-11-01,2990747,2824610,39995050,64678710,Contractor Claims,EUR
PRJ00050,2025-12-01,3478467,3325231,38585249,66518435,Contractor Claims,EUR
PRJ00050,2026-01-01,3924497,4073114,32911296,62636867,Contractor Claims,EUR
PRJ00050,2026-02-01,4308714,4502093,22080341,64749207,Contractor Claims,EUR
PRJ00050,2026-03-01,4610991,4208743,24832400,60548507,Contractor Claims,EUR
PRJ00050,2026-04-01,4811202,4601377,22872295,62679355,Contractor Claims,EUR
PRJ00050,2026-05-01,4889223,6301854,18638596,62836376,Contractor Claims,EUR
PRJ00050,2026-06-01,4824927,4712677,11605145,62949292,Contractor Claims,EUR
PRJ00050,2026-07-01,4598190,5415205,13116839,63088005,Contractor Claims,EUR
PRJ00050,2026-08-01,4188885,3780660,10300306,61668992,Contractor Claims,EUR
PRJ00050,2026-09-01,3576887,4825708,7737003,62536945,Contractor Claims,EUR
PRJ00050,2026-10-01,2742070,3461251,4609871,62956489,Contractor Claims,EUR
PRJ00050,2026-11-01,1664310,1768461,1941109,62791452,Contractor Claims,EUR
PRJ00050,2026-12-01,323479,389688,389688,62829732,Contractor Claims,EUR
PRJ00051,2024-02-01,1916,2196,12325146,29003078,Productivity Delay,EUR
PRJ00051,2024-03-01,82582,82026,17888215,30031170,Productivity Delay,EUR
PRJ00051,2024-04-01,265785,285827,20617666,29839597,Productivity Delay,EUR
PRJ00051,2024-05-01,529277,537100,18980405,29914116,Productivity Delay,EUR
PRJ00051,2024-06-01,850811,916174,11574747,28435284,Productivity Delay,EUR
PRJ00051,2024-07-01,1208138,1361066,12774848,29878747,Productivity Delay,EUR
PRJ00051,2024-08-01,1579010,1661133,19420143,31434310,Productivity Delay,EUR
PRJ00051,2024-09-01,1941180,2172967,16224989,31291911,Productivity Delay,EUR
PRJ00051,2024-10-01,2272400,1980726,12045146,28650261,Productivity Delay,EUR
PRJ00051,2024-11-01,2550421,2789244,14046077,30271505,Productivity Delay,EUR
PRJ00051,2024-12-01,2752997,2897299,11712324,28956805,Productivity Delay,EUR
PRJ00051,2025-01-01,2857878,2922117,7461656,29322493,Productivity Delay,EUR
PRJ00051,2025-02-01,2842817,2271224,7310255,28510755,Productivity Delay,EUR
PRJ00051,2025-03-01,2685566,2349318,6138707,28459489,Productivity Delay,EUR
PRJ00051,2025-04-01,2363877,2538502,4055851,28087784,Productivity Delay,EUR
PRJ00051,2025-05-01,1855503,2017151,2981410,28086141,Productivity Delay,EUR
PRJ00051,2025-06-01,1138194,1244026,1324186,28241971,Productivity Delay,EUR
PRJ00051,2025-07-01,189704,199045,199045,28227142,Productivity Delay,EUR
PRJ00052,2023-09-01,1967,2007,25874532,38124645,Scope Change,EUR
PRJ00052,2023-10-01,60187,66631,14793372,40747342,Scope Change,EUR
PRJ00052,2023-11-01,190236,216901,18757146,38515081,Scope Change,EUR
PRJ00052,2023-12-01,379998,485462,17754158,38754133,Scope Change,EUR
PRJ00052,2024-01-01,617359,785638,27089215,39624079,Scope Change,EUR
PRJ00052,2024-02-01,890201,958144,27288503,39429915,Scope Change,EUR
PRJ00052,2024-03-01,1186410,1235714,22889433,40125817,Scope Change,EUR
PRJ00052,2024-04-01,1493869,1514815,24449903,38913353,Scope Change,EUR
PRJ00052,2024-05-01,1800462,2108147,22645934,39847855,Scope Change,EUR
PRJ00052,2024-06-01,2094074,2552236,20506846,39881305,Scope Change,EUR
PRJ00052,2024-07-01,2362590,2616593,14303549,39571739,Scope Change,EUR
PRJ00052,2024-08-01,2593892,2852934,14294946,41218588,Scope Change,EUR
PRJ00052,2024-09-01,2775866,3698667,14851789,40493692,Scope Change,EUR
PRJ00052,2024-10-01,2896396,3402683,15737673,40751119,Scope Change,EUR
