ProjectID,ReadinessArea,Status,Score,DueDate,LastUpdatedDate,OwnerRole
PRJ00095,Safety & Compliance,Complete,1.0,2024-01-09,2023-12-24,HSE Lead
PRJ00095,Environmental,Complete,1.0,2024-03-03,2024-02-03,Commercial Manager
PRJ00095,Resource Plan,Complete,1.0,2024-01-28,2024-01-01,Commercial Manager
PRJ00096,Permits & Consents,Not Started,0.0,2025-03-23,2025-03-19,Engineering Manager
PRJ00096,Land Access,Complete,1.0,2025-04-07,2025-03-11,PMO Lead
PRJ00096,Design Maturity,In Progress,0.47,2025-04-16,2025-04-10,HSE Lead
PRJ00096,Procurement,In Progress,0.47,2025-04-17,2025-03-09,Commercial Manager
PRJ00096,Contractor Mobilisation,Complete,1.0,2025-04-11,2025-04-12,Engineering Manager
PRJ00096,Outage Plan,In Progress,0.74,2025-04-04,2025-04-11,Stakeholder Manager
PRJ00096,Stakeholder Engagement,At Risk,0.2,2025-03-13,2025-03-20,PMO Lead
PRJ00096,Safety & Compliance,Complete,1.0,2025-04-21,2025-04-17,Commercial Manager
PRJ00096,Environmental,In Progress,0.7,2025-03-24,2025-03-10,PMO Lead
PRJ00096,Resource Plan,At Risk,0.3,2025-04-25,2025-05-10,PMO Lead
PRJ00097,Permits & Consents,In Progress,0.5,2026-03-20,2026-01-18,Construction Manager
PRJ00097,Land Access,In Progress,0.76,2026-03-09,2026-01-18,Stakeholder Manager
PRJ00097,Design Maturity,In Progress,0.68,2026-03-19,2026-01-18,Consents Lead
PRJ00097,Procurement,In Progress,0.48,2026-03-29,2026-01-18,Consents Lead
PRJ00097,Contractor Mobilisation,Complete,1.0,2026-03-01,2026-01-18,PMO Lead
PRJ00097,Outage Plan,In Progress,0.36,2026-03-03,2026-01-18,Construction Manager
PRJ00097,Stakeholder Engagement,In Progress,0.61,2026-02-27,2026-01-18,Stakeholder Manager
PRJ00097,Safety & Compliance,In Progress,0.41,2026-02-18,2026-01-18,Commercial Manager
PRJ00097,Environmental,Complete,1.0,2026-02-14,2026-01-15,Engineering Manager
PRJ00097,Resource Plan,In Progress,0.37,2026-02-25,2026-01-18,Commercial Manager
PRJ00098,Permits & Consents,In Progress,0.28,2026-12-01,2026-01-18,Engineering Manager
PRJ00098,Land Access,In Progress,0.33,2026-11-30,2026-01-18,HSE Lead
PRJ00098,Design Maturity,In Progress,0.44,2026-11-26,2026-01-18,Construction Manager
PRJ00098,Procurement,In Progress,0.78,2026-11-26,2026-01-18,HSE Lead
PRJ00098,Contractor Mobilisation,In Progress,0.75,2026-12-19,2026-01-18,Stakeholder Manager
PRJ00098,Outage Plan,Complete,1.0,2027-01-13,2026-01-18,PMO Lead
PRJ00098,Stakeholder Engagement,In Progress,0.43,2026-11-22,2026-01-18,HSE Lead
PRJ00098,Safety & Compliance,In Progress,0.5,2027-01-25,2026-01-18,PMO Lead
PRJ00098,Environmental,At Risk,0.14,2027-01-07,2026-01-18,PMO Lead
PRJ00098,Resource Plan,Complete,1.0,2027-01-09,2026-01-18,Consents Lead
PRJ00099,Permits & Consents,Not Started,0.0,2025-01-13,2025-01-02,Construction Manager
PRJ00099,Land Access,In Progress,0.42,2025-01-14,2025-01-31,Programme Controls
PRJ00099,Design Maturity,In Progress,0.77,2025-02-20,2025-03-10,Programme Controls
PRJ00099,Procurement,In Progress,0.56,2025-01-12,2024-12-11,Programme Controls
PRJ00099,Contractor Mobilisation,Complete,1.0,2025-03-17,2025-03-22,Construction Manager
PRJ00099,Outage Plan,Complete,1.0,2025-02-25,2025-01-22,Programme Controls
PRJ00099,Stakeholder Engagement,At Risk,0.51,2025-01-29,2025-01-21,Consents Lead
PRJ00099,Safety & Compliance,In Progress,0.55,2025-03-10,2025-03-10,Construction Manager
PRJ00099,Environmental,Complete,1.0,2025-01-28,2025-01-23,Stakeholder Manager
PRJ00099,Resource Plan,Complete,1.0,2025-03-03,2025-02-21,Construction Manager
PRJ00100,Permits & Consents,In Progress,0.67,2026-06-29,2026-01-18,Stakeholder Manager
PRJ00100,Land Access,Complete,1.0,2026-07-19,2026-01-18,Engineering Manager
PRJ00100,Design Maturity,In Progress,0.74,2026-06-09,2026-01-18,Consents Lead
PRJ00100,Procurement,In Progress,0.73,2026-05-15,2026-01-18,Consents Lead
PRJ00100,Contractor Mobilisation,At Risk,0.27,2026-05-22,2026-01-18,PMO Lead
PRJ00100,Outage Plan,In Progress,0.49,2026-05-21,2026-01-18,Commercial Manager
PRJ00100,Stakeholder Engagement,In Progress,0.56,2026-05-17,2026-01-18,Engineering Manager
PRJ00100,Safety & Compliance,Complete,1.0,2026-06-30,2026-01-18,Programme Controls
PRJ00100,Environmental,Complete,1.0,2026-07-19,2026-01-18,Engineering Manager
PRJ00100,Resource Plan,Complete,1.0,2026-05-31,2026-01-18,Engineering Manager
PRJ00101,Permits & Consents,Complete,1.0,2024-03-17,2024-02-10,HSE Lead
PRJ00101,Land Access,In Progress,0.56,2024-04-21,2024-05-06,Programme Controls
PRJ00101,Design Maturity,At Risk,0.16,2024-03-27,2024-03-17,Programme Controls
PRJ00101,Procurement,In Progress,0.33,2024-03-02,2024-02-21,PMO Lead
PRJ00101,Contractor Mobilisation,Complete,1.0,2024-04-13,2024-04-30,Construction Manager
PRJ00101,Outage Plan,In Progress,0.34,2024-03-15,2024-02-27,Engineering Manager
PRJ00101,Stakeholder Engagement,Complete,1.0,2024-03-10,2024-02-16,Construction Manager
PRJ00101,Safety & Compliance,In Progress,0.63,2024-04-26,2024-04-17,Stakeholder Manager
PRJ00101,Environmental,In Progress,0.52,2024-04-02,2024-03-05,Programme Controls
PRJ00101,Resource Plan,At Risk,0.24,2024-04-08,2024-04-22,Programme Controls
PRJ00102,Permits & Consents,Complete,1.0,2026-11-04,2026-01-18,Consents Lead
PRJ00102,Land Access,In Progress,0.21,2026-11-29,2026-01-18,Programme Controls
PRJ00102,Design Maturity,Not Started,0.0,2026-11-23,2026-01-18,Engineering Manager
PRJ00102,Procurement,Complete,1.0,2027-01-01,2026-01-18,PMO Lead
PRJ00102,Contractor Mobilisation,Complete,1.0,2026-11-17,2026-01-18,PMO Lead
PRJ00102,Outage Plan,Complete,1.0,2027-01-03,2026-01-18,Engineering Manager
PRJ00102,Stakeholder Engagement,In Progress,0.7,2026-12-31,2026-01-18,Stakeholder Manager
PRJ00102,Safety & Compliance,Complete,1.0,2026-12-06,2026-01-18,Programme Controls
PRJ00102,Environmental,In Progress,0.38,2026-11-26,2026-01-18,Stakeholder Manager
PRJ00102,Resource Plan,Complete,1.0,2026-12-02,2026-01-18,Construction Manager
PRJ00103,Permits & Consents,In Progress,0.32,2025-08-19,2025-07-22,HSE Lead
PRJ00103,Land Access,At Risk,0.43,2025-08-25,2025-08-20,Engineering Manager
PRJ00103,Design Maturity,Not Started,0.0,2025-09-02,2025-09-02,Consents Lead
PRJ00103,Procurement,Not Started,0.0,2025-09-02,2025-08-27,Programme Controls
PRJ00103,Contractor Mobilisation,Not Started,0.0,2025-07-17,2025-07-04,Commercial Manager
PRJ00103,Outage Plan,Not Started,0.0,2025-07-20,2025-06-13,HSE Lead
PRJ00103,Stakeholder Engagement,In Progress,0.39,2025-07-11,2025-06-24,Commercial Manager
PRJ00103,Safety & Compliance,In Progress,0.67,2025-07-16,2025-06-30,Commercial Manager
PRJ00103,Environmental,Not Started,0.0,2025-09-11,2025-09-10,Engineering Manager
PRJ00103,Resource Plan,Complete,1.0,2025-08-18,2025-07-23,Engineering Manager
PRJ00104,Permits & Consents,Complete,1.0,2026-05-03,2026-01-18,Engineering Manager
PRJ00104,Land Access,In Progress,0.41,2026-04-20,2026-01-18,Stakeholder Manager
PRJ00104,Design Maturity,In Progress,0.46,2026-04-20,2026-01-18,HSE Lead
PRJ00104,Procurement,In Progress,0.49,2026-04-28,2026-01-18,HSE Lead
PRJ00104,Contractor Mobilisation,Complete,1.0,2026-06-01,2026-01-18,Programme Controls
PRJ00104,Outage Plan,In Progress,0.44,2026-05-01,2026-01-18,PMO Lead
PRJ00104,Stakeholder Engagement,In Progress,0.29,2026-05-07,2026-01-18,Programme Controls
PRJ00104,Safety & Compliance,Complete,1.0,2026-04-29,2026-01-18,Engineering Manager
PRJ00104,Environmental,Complete,1.0,2026-04-30,2026-01-18,Programme Controls
PRJ00104,Resource Plan,Not Started,0.0,2026-04-05,2026-01-18,Consents Lead
PRJ00105,Permits & Consents,In Progress,0.73,2026-08-27,2026-01-18,Consents Lead
PRJ00105,Land Access,Complete,1.0,2026-08-06,2026-01-18,Stakeholder Manager
PRJ00105,Design Maturity,In Progress,0.22,2026-08-26,2026-01-18,Commercial Manager
PRJ00105,Procurement,Not Started,0.0,2026-07-10,2026-01-18,Stakeholder Manager
PRJ00105,Contractor Mobilisation,In Progress,0.33,2026-09-01,2026-01-18,Consents Lead
PRJ00105,Outage Plan,In Progress,0.63,2026-08-18,2026-01-18,HSE Lead
PRJ00105,Stakeholder Engagement,Not Started,0.0,2026-09-08,2026-01-18,Programme Controls
PRJ00105,Safety & Compliance,Complete,1.0,2026-09-09,2026-01-18,PMO Lead
PRJ00105,Environmental,Not Started,0.0,2026-08-05,2026-01-18,Stakeholder Manager
PRJ00105,Resource Plan,In Progress,0.21,2026-09-10,2026-01-18,Construction Manager
PRJ00106,Permits & Consents,In Progress,0.43,2025-12-31,2026-01-09,Programme Controls
PRJ00106,Land Access,In Progress,0.35,2025-12-20,2025-12-19,PMO Lead
PRJ00106,Design Maturity,In Progress,0.68,2026-01-05,2026-01-09,Commercial Manager
PRJ00106,Procurement,Complete,1.0,2026-01-25,2026-01-03,Commercial Manager
PRJ00106,Contractor Mobilisation,At Risk,0.45,2026-01-04,2026-01-11,Commercial Manager
PRJ00106,Outage Plan,In Progress,0.7,2025-12-02,2025-12-22,Consents Lead
PRJ00106,Stakeholder Engagement,In Progress,0.24,2025-12-08,2025-12-04,Construction Manager
PRJ00106,Safety & Compliance,Complete,1.0,2025-12-09,2025-12-19,PMO Lead
PRJ00106,Environmental,In Progress,0.45,2025-12-18,2025-12-06,Programme Controls
PRJ00106,Resource Plan,Complete,1.0,2025-12-13,2025-12-19,Commercial Manager
PRJ00107,Permits & Consents,In Progress,0.23,2024-08-31,2024-08-16,Engineering Manager
PRJ00107,Land Access,In Progress,0.38,2024-09-27,2024-08-26,Programme Controls
PRJ00107,Design Maturity,In Progress,0.56,2024-09-17,2024-09-14,Engineering Manager
PRJ00107,Procurement,In Progress,0.64,2024-09-16,2024-08-08,HSE Lead
PRJ00107,Contractor Mobilisation,In Progress,0.58,2024-10-14,2024-10-12,Commercial Manager
PRJ00107,Outage Plan,In Progress,0.71,2024-10-17,2024-10-27,Construction Manager
PRJ00107,Stakeholder Engagement,Complete,1.0,2024-08-27,2024-09-10,Stakeholder Manager
PRJ00107,Safety & Compliance,In Progress,0.3,2024-10-22,2024-10-14,Consents Lead
PRJ00107,Environmental,In Progress,0.21,2024-09-28,2024-10-10,Engineering Manager
PRJ00107,Resource Plan,In Progress,0.23,2024-10-08,2024-09-03,Stakeholder Manager
PRJ00108,Permits & Consents,In Progress,0.26,2025-03-03,2025-01-23,Commercial Manager
PRJ00108,Land Access,In Progress,0.69,2025-02-20,2025-02-14,Engineering Manager
PRJ00108,Design Maturity,Complete,1.0,2025-03-02,2025-03-08,Consents Lead
PRJ00108,Procurement,Complete,1.0,2025-03-02,2025-02-09,Consents Lead
PRJ00108,Contractor Mobilisation,Not Started,0.0,2025-02-22,2025-01-25,HSE Lead
PRJ00108,Outage Plan,In Progress,0.33,2025-03-07,2025-01-31,Engineering Manager
PRJ00108,Stakeholder Engagement,Complete,1.0,2025-02-28,2025-02-11,HSE Lead
PRJ00108,Safety & Compliance,Not Started,0.0,2025-02-22,2025-02-20,Engineering Manager
PRJ00108,Environmental,In Progress,0.52,2025-02-09,2025-01-06,Engineering Manager
PRJ00108,Resource Plan,Complete,1.0,2025-04-15,2025-03-18,Programme Controls
PRJ00109,Permits & Consents,At Risk,0.28,2026-12-17,2026-01-18,Consents Lead
PRJ00109,Land Access,In Progress,0.4,2026-11-01,2026-01-18,PMO Lead
PRJ00109,Design Maturity,Complete,1.0,2026-11-18,2026-01-18,Stakeholder Manager
PRJ00109,Procurement,In Progress,0.77,2026-12-08,2026-01-18,HSE Lead
PRJ00109,Contractor Mobilisation,Complete,1.0,2026-10-18,2026-01-18,Commercial Manager
PRJ00109,Outage Plan,In Progress,0.21,2026-10-19,2026-01-18,Programme Controls
PRJ00109,Stakeholder Engagement,Complete,1.0,2026-11-27,2026-01-18,PMO Lead
PRJ00109,Safety & Compliance,In Progress,0.75,2026-11-17,2026-01-18,Engineering Manager
PRJ00109,Environmental,In Progress,0.52,2026-12-22,2026-01-18,PMO Lead
PRJ00109,Resource Plan,At Risk,0.27,2026-11-17,2026-01-18,Programme Controls
PRJ00110,Permits & Consents,In Progress,0.55,2027-03-27,2026-01-18,Engineering Manager
PRJ00110,Land Access,Complete,1.0,2027-03-12,2026-01-18,Consents Lead
PRJ00110,Design Maturity,Complete,1.0,2027-03-18,2026-01-18,Consents Lead
PRJ00110,Procurement,Complete,1.0,2027-02-12,2026-01-18,Engineering Manager
PRJ00110,Contractor Mobilisation,In Progress,0.66,2027-02-09,2026-01-18,Consents Lead
PRJ00110,Outage Plan,In Progress,0.71,2027-01-30,2026-01-18,Consents Lead
PRJ00110,Stakeholder Engagement,Complete,1.0,2027-03-18,2026-01-18,HSE Lead
PRJ00110,Safety & Compliance,In Progress,0.34,2027-03-06,2026-01-18,PMO Lead
PRJ00110,Environmental,In Progress,0.26,2027-01-23,2026-01-18,Construction Manager
PRJ00110,Resource Plan,In Progress,0.4,2027-01-21,2026-01-18,Commercial Manager
PRJ00111,Permits & Consents,Complete,1.0,2027-01-13,2026-01-18,Consents Lead
PRJ00111,Land Access,Not Started,0.0,2027-02-14,2026-01-18,Engineering Manager
PRJ00111,Design Maturity,In Progress,0.24,2027-03-04,2026-01-18,Programme Controls
PRJ00111,Procurement,In Progress,0.31,2027-02-23,2026-01-18,Commercial Manager
PRJ00111,Contractor Mobilisation,Complete,1.0,2027-03-03,2026-01-18,Consents Lead
PRJ00111,Outage Plan,In Progress,0.51,2027-03-13,2026-01-18,Consents Lead
PRJ00111,Stakeholder Engagement,In Progress,0.38,2027-01-08,2026-01-18,Commercial Manager
PRJ00111,Safety & Compliance,At Risk,0.14,2027-02-15,2026-01-18,Stakeholder Manager
PRJ00111,Environmental,Complete,1.0,2027-02-28,2026-01-18,Commercial Manager
PRJ00111,Resource Plan,In Progress,0.43,2027-03-14,2026-01-18,Consents Lead
PRJ00112,Permits & Consents,At Risk,0.3,2024-04-07,2024-04-27,Engineering Manager
PRJ00112,Land Access,Not Started,0.0,2024-04-22,2024-04-16,HSE Lead
PRJ00112,Design Maturity,Complete,1.0,2024-03-08,2024-03-04,Programme Controls
PRJ00112,Procurement,In Progress,0.38,2024-03-06,2024-02-01,Programme Controls
PRJ00112,Contractor Mobilisation,Complete,1.0,2024-02-27,2024-03-13,Stakeholder Manager
PRJ00112,Outage Plan,Complete,1.0,2024-03-10,2024-03-05,Consents Lead
PRJ00112,Stakeholder Engagement,In Progress,0.46,2024-03-06,2024-02-19,Construction Manager
PRJ00112,Safety & Compliance,Not Started,0.0,2024-04-14,2024-04-17,Construction Manager
PRJ00112,Environmental,Complete,1.0,2024-05-03,2024-05-11,Programme Controls
PRJ00112,Resource Plan,Complete,1.0,2024-03-22,2024-04-09,PMO Lead
PRJ00113,Permits & Consents,In Progress,0.63,2025-11-25,2025-11-26,Commercial Manager
PRJ00113,Land Access,Complete,1.0,2025-11-05,2025-11-14,Stakeholder Manager
PRJ00113,Design Maturity,Not Started,0.0,2025-12-20,2025-12-14,Commercial Manager
PRJ00113,Procurement,In Progress,0.27,2025-11-10,2025-10-06,Construction Manager
PRJ00113,Contractor Mobilisation,Complete,1.0,2025-11-15,2025-10-12,Stakeholder Manager
PRJ00113,Outage Plan,In Progress,0.4,2025-12-03,2025-11-16,Programme Controls
PRJ00113,Stakeholder Engagement,Complete,1.0,2025-12-22,2025-12-11,HSE Lead
PRJ00113,Safety & Compliance,In Progress,0.69,2025-10-29,2025-09-30,Programme Controls
PRJ00113,Environmental,Complete,1.0,2025-11-16,2025-11-10,HSE Lead
PRJ00113,Resource Plan,In Progress,0.73,2025-11-23,2025-11-19,PMO Lead
PRJ00114,Permits & Consents,Complete,1.0,2024-06-12,2024-05-20,Consents Lead
PRJ00114,Land Access,Not Started,0.0,2024-06-20,2024-06-26,Consents Lead
PRJ00114,Design Maturity,In Progress,0.78,2024-06-22,2024-05-25,Programme Controls
PRJ00114,Procurement,In Progress,0.52,2024-05-10,2024-05-09,Construction Manager
PRJ00114,Contractor Mobilisation,Complete,1.0,2024-06-09,2024-05-24,HSE Lead
PRJ00114,Outage Plan,At Risk,0.36,2024-05-14,2024-05-14,Stakeholder Manager
PRJ00114,Stakeholder Engagement,In Progress,0.33,2024-06-25,2024-05-31,Programme Controls
PRJ00114,Safety & Compliance,Not Started,0.0,2024-06-01,2024-04-24,Consents Lead
PRJ00114,Environmental,Complete,1.0,2024-05-09,2024-04-19,Engineering Manager
PRJ00114,Resource Plan,At Risk,0.55,2024-06-04,2024-05-25,HSE Lead
PRJ00115,Permits & Consents,Complete,1.0,2025-10-16,2025-10-17,Stakeholder Manager
PRJ00115,Land Access,Complete,1.0,2025-10-09,2025-10-03,Construction Manager
PRJ00115,Design Maturity,Complete,1.0,2025-09-08,2025-09-06,PMO Lead
PRJ00115,Procurement,Complete,1.0,2025-10-11,2025-10-03,Programme Controls
PRJ00115,Contractor Mobilisation,In Progress,0.67,2025-09-02,2025-08-16,Engineering Manager
PRJ00115,Outage Plan,In Progress,0.76,2025-10-16,2025-10-07,Commercial Manager
PRJ00115,Stakeholder Engagement,In Progress,0.3,2025-10-09,2025-10-23,Programme Controls
PRJ00115,Safety & Compliance,Complete,1.0,2025-09-23,2025-09-05,Programme Controls
PRJ00115,Environmental,Complete,1.0,2025-10-10,2025-10-27,Programme Controls
PRJ00115,Resource Plan,Complete,1.0,2025-09-21,2025-08-31,Commercial Manager
PRJ00116,Permits & Consents,At Risk,0.56,2027-06-18,2026-01-18,Commercial Manager
PRJ00116,Land Access,At Risk,0.36,2027-05-31,2026-01-18,Programme Controls
PRJ00116,Design Maturity,In Progress,0.52,2027-05-06,2026-01-18,PMO Lead
PRJ00116,Procurement,In Progress,0.74,2027-06-25,2026-01-18,Construction Manager
PRJ00116,Contractor Mobilisation,In Progress,0.42,2027-06-11,2026-01-18,PMO Lead
PRJ00116,Outage Plan,In Progress,0.36,2027-05-27,2026-01-18,Programme Controls
PRJ00116,Stakeholder Engagement,Complete,1.0,2027-06-13,2026-01-18,Commercial Manager
PRJ00116,Safety & Compliance,In Progress,0.29,2027-05-11,2026-01-18,HSE Lead
PRJ00116,Environmental,In Progress,0.58,2027-06-05,2026-01-18,PMO Lead
PRJ00116,Resource Plan,At Risk,0.47,2027-05-06,2026-01-18,Construction Manager
PRJ00117,Permits & Consents,Complete,1.0,2023-09-29,2023-10-16,Commercial Manager
PRJ00117,Land Access,In Progress,0.74,2023-08-10,2023-08-12,HSE Lead
PRJ00117,Design Maturity,Not Started,0.0,2023-08-13,2023-08-01,HSE Lead
PRJ00117,Procurement,In Progress,0.58,2023-08-16,2023-08-09,HSE Lead
PRJ00117,Contractor Mobilisation,Complete,1.0,2023-08-21,2023-07-25,Engineering Manager
PRJ00117,Outage Plan,Complete,1.0,2023-09-24,2023-08-17,Programme Controls
PRJ00117,Stakeholder Engagement,Complete,1.0,2023-09-22,2023-10-06,Stakeholder Manager
PRJ00117,Safety & Compliance,In Progress,0.38,2023-09-26,2023-09-28,Programme Controls
PRJ00117,Environmental,Complete,1.0,2023-10-08,2023-10-13,PMO Lead
PRJ00117,Resource Plan,In Progress,0.75,2023-09-21,2023-09-03,PMO Lead
PRJ00118,Permits & Consents,In Progress,0.56,2025-12-20,2025-12-26,PMO Lead
PRJ00118,Land Access,In Progress,0.65,2025-11-16,2025-11-16,Commercial Manager
PRJ00118,Design Maturity,Not Started,0.0,2025-11-09,2025-11-19,Stakeholder Manager
PRJ00118,Procurement,Complete,1.0,2025-12-05,2025-11-14,Programme Controls
PRJ00118,Contractor Mobilisation,In Progress,0.42,2025-11-28,2025-12-01,Programme Controls
PRJ00118,Outage Plan,In Progress,0.46,2025-11-18,2025-10-19,Engineering Manager
PRJ00118,Stakeholder Engagement,In Progress,0.44,2026-01-01,2025-12-07,HSE Lead
PRJ00118,Safety & Compliance,Complete,1.0,2025-11-01,2025-10-01,Commercial Manager
PRJ00118,Environmental,In Progress,0.6,2025-12-26,2025-12-19,Consents Lead
PRJ00118,Resource Plan,Complete,1.0,2025-12-03,2025-11-29,PMO Lead
PRJ00119,Permits & Consents,In Progress,0.76,2027-02-15,2026-01-18,Consents Lead
PRJ00119,Land Access,In Progress,0.58,2027-03-23,2026-01-18,Commercial Manager
PRJ00119,Design Maturity,Complete,1.0,2027-03-22,2026-01-18,Programme Controls
PRJ00119,Procurement,Complete,1.0,2027-02-01,2026-01-18,Consents Lead
PRJ00119,Contractor Mobilisation,In Progress,0.54,2027-03-12,2026-01-18,Engineering Manager
PRJ00119,Outage Plan,Complete,1.0,2027-02-13,2026-01-18,Construction Manager
PRJ00119,Stakeholder Engagement,Complete,1.0,2027-01-28,2026-01-18,Commercial Manager
PRJ00119,Safety & Compliance,Complete,1.0,2027-03-26,2026-01-18,Stakeholder Manager
PRJ00119,Environmental,Complete,1.0,2027-01-21,2026-01-18,Construction Manager
PRJ00119,Resource Plan,In Progress,0.24,2027-03-24,2026-01-18,Stakeholder Manager
PRJ00120,Permits & Consents,In Progress,0.35,2026-10-31,2026-01-18,HSE Lead
PRJ00120,Land Access,Complete,1.0,2026-10-25,2026-01-18,Consents Lead
PRJ00120,Design Maturity,Not Started,0.0,2026-09-27,2026-01-18,Construction Manager
PRJ00120,Procurement,Complete,1.0,2026-09-19,2026-01-18,Construction Manager
PRJ00120,Contractor Mobilisation,In Progress,0.76,2026-10-24,2026-01-18,Commercial Manager
PRJ00120,Outage Plan,Not Started,0.0,2026-11-05,2026-01-18,Construction Manager
PRJ00120,Stakeholder Engagement,Complete,1.0,2026-10-26,2026-01-18,Programme Controls
PRJ00120,Safety & Compliance,In Progress,0.57,2026-09-14,2026-01-18,Commercial Manager
PRJ00120,Environmental,In Progress,0.76,2026-09-14,2026-01-18,Construction Manager
PRJ00120,Resource Plan,Complete,1.0,2026-10-01,2026-01-18,HSE Lead
PRJ00121,Permits & Consents,In Progress,0.57,2025-03-05,2025-02-03,HSE Lead
PRJ00121,Land Access,Complete,1.0,2025-02-06,2025-02-09,Programme Controls
PRJ00121,Design Maturity,In Progress,0.38,2025-02-03,2025-01-03,Engineering Manager
PRJ00121,Procurement,Complete,1.0,2025-03-28,2025-03-24,Programme Controls
PRJ00121,Contractor Mobilisation,In Progress,0.46,2025-03-04,2025-02-01,Programme Controls
